FID,the_geom,CATEGORY,NAME
power_towers.22227,POINT (32.1920678 30.2370441),Government and Public Services,Power Tower
power_towers.22228,POINT (32.1921165 30.3962404),Government and Public Services,Power Tower
power_towers.22229,POINT (32.1921524 30.3957611),Government and Public Services,Power Tower
power_towers.22230,POINT (32.1921524 30.397199),Government and Public Services,Power Tower
power_towers.22231,POINT (32.1922958 30.398405),Government and Public Services,Power Tower
power_towers.22232,POINT (32.1923346 26.0989099),Government and Public Services,Power Tower
power_towers.22233,POINT (32.1923369 30.5766796),Government and Public Services,Power Tower
power_towers.22234,POINT (32.1924468 30.5613527),Government and Public Services,Power Tower
power_towers.22235,POINT (32.1924573 23.4145997),Government and Public Services,Power Tower
power_towers.22236,POINT (32.192525 30.5640528),Government and Public Services,Power Tower
power_towers.22237,POINT (32.1926831 30.5690063),Government and Public Services,Power Tower
power_towers.22238,POINT (32.1927516 30.571152),Government and Public Services,Power Tower
power_towers.22239,POINT (32.1928256 30.5730502),Government and Public Services,Power Tower
power_towers.22240,POINT (32.1928805 30.6336767),Government and Public Services,Power Tower
power_towers.22241,POINT (32.1930595 30.0685335),Government and Public Services,Power Tower
power_towers.22242,POINT (32.1931708 25.9752478),Government and Public Services,Power Tower
power_towers.22243,POINT (32.1932077 30.9687799),Government and Public Services,Power Tower
power_towers.22244,POINT (32.1933019 30.5791536),Government and Public Services,Power Tower
power_towers.22245,POINT (32.1934341 26.0983254),Government and Public Services,Power Tower
power_towers.22246,POINT (32.1937017 30.5756427),Government and Public Services,Power Tower
power_towers.22247,POINT (32.193751 29.7856142),Government and Public Services,Power Tower
power_towers.22248,POINT (32.1937709 30.2256783),Government and Public Services,Power Tower
power_towers.22249,POINT (32.1940729 31.2795192),Government and Public Services,Power Tower
power_towers.22250,POINT (32.1940825 30.2382543),Government and Public Services,Power Tower
power_towers.22251,POINT (32.1941519 30.633049),Government and Public Services,Power Tower
power_towers.22252,POINT (32.1941626 30.6129404),Government and Public Services,Power Tower
power_towers.22253,POINT (32.1942148 30.5817351),Government and Public Services,Power Tower
power_towers.22254,POINT (32.1942705 23.4172675),Government and Public Services,Power Tower
power_towers.22255,POINT (32.1942819 26.0984677),Government and Public Services,Power Tower
power_towers.22256,POINT (32.1943722 25.9771624),Government and Public Services,Power Tower
power_towers.22257,POINT (32.1944684 30.7462363),Government and Public Services,Power Tower
power_towers.22258,POINT (32.1945845 30.5782568),Government and Public Services,Power Tower
power_towers.22259,POINT (32.1947337 30.3965033),Government and Public Services,Power Tower
power_towers.22260,POINT (32.1947874 30.396024),Government and Public Services,Power Tower
power_towers.22261,POINT (32.1949382 25.9790311),Government and Public Services,Power Tower
power_towers.22262,POINT (32.1951437 30.5842137),Government and Public Services,Power Tower
power_towers.22263,POINT (32.1953326 30.0685667),Government and Public Services,Power Tower
power_towers.22264,POINT (32.195361 30.3982968),Government and Public Services,Power Tower
power_towers.22265,POINT (32.1953803 30.6313919),Government and Public Services,Power Tower
power_towers.22266,POINT (32.1953969 30.3975701),Government and Public Services,Power Tower
power_towers.22267,POINT (32.1954475 30.0669199),Government and Public Services,Power Tower
power_towers.22268,POINT (32.1954505 25.979658),Government and Public Services,Power Tower
power_towers.22269,POINT (32.1954728 30.5809237),Government and Public Services,Power Tower
power_towers.22270,POINT (32.1955642 29.785167),Government and Public Services,Power Tower
power_towers.22271,POINT (32.1956382 25.978233),Government and Public Services,Power Tower
power_towers.22272,POINT (32.1957733 30.3987761),Government and Public Services,Power Tower
power_towers.22273,POINT (32.1959328 30.9707072),Government and Public Services,Power Tower
power_towers.22274,POINT (32.1960267 29.6259609),Government and Public Services,Power Tower
power_towers.22275,POINT (32.1960478 30.0696498),Government and Public Services,Power Tower
power_towers.22276,POINT (32.1960972 30.2395183),Government and Public Services,Power Tower
power_towers.22277,POINT (32.1960997 23.4199306),Government and Public Services,Power Tower
power_towers.22278,POINT (32.1961755 30.5831131),Government and Public Services,Power Tower
power_towers.22279,POINT (32.1962248 26.0980444),Government and Public Services,Power Tower
power_towers.22280,POINT (32.1963521 30.6154085),Government and Public Services,Power Tower
power_towers.22281,POINT (32.1964133 30.587696),Government and Public Services,Power Tower
power_towers.22282,POINT (32.1965068 30.6309303),Government and Public Services,Power Tower
power_towers.22283,POINT (32.1966089 26.0975824),Government and Public Services,Power Tower
power_towers.22284,POINT (32.1966523 25.9756529),Government and Public Services,Power Tower
power_towers.22285,POINT (32.1966903 30.2246094),Government and Public Services,Power Tower
power_towers.22286,POINT (32.1969414 30.7482325),Government and Public Services,Power Tower
power_towers.22287,POINT (32.197107 30.5857948),Government and Public Services,Power Tower
power_towers.22288,POINT (32.1971429 31.2780171),Government and Public Services,Power Tower
power_towers.22289,POINT (32.1972753 30.58998),Government and Public Services,Power Tower
power_towers.22290,POINT (32.1973595 30.3962753),Government and Public Services,Power Tower
power_towers.22291,POINT (32.1973666 29.7853395),Government and Public Services,Power Tower
power_towers.22292,POINT (32.1974133 30.3967391),Government and Public Services,Power Tower
power_towers.22293,POINT (32.1978807 23.422525),Government and Public Services,Power Tower
power_towers.22294,POINT (32.1979525 30.5883144),Government and Public Services,Power Tower
power_towers.22295,POINT (32.1980043 30.6290036),Government and Public Services,Power Tower
power_towers.22296,POINT (32.1980756 26.0976345),Government and Public Services,Power Tower
power_towers.22297,POINT (32.1981162 30.6262358),Government and Public Services,Power Tower
power_towers.22298,POINT (32.1981863 25.9775916),Government and Public Services,Power Tower
power_towers.22299,POINT (32.1982012 30.5923688),Government and Public Services,Power Tower
power_towers.22300,POINT (32.1982721 25.9794046),Government and Public Services,Power Tower
power_towers.22301,POINT (32.1982825 30.6233832),Government and Public Services,Power Tower
power_towers.22302,POINT (32.1983844 30.6291949),Government and Public Services,Power Tower
power_towers.22303,POINT (32.1984112 30.6206455),Government and Public Services,Power Tower
power_towers.22304,POINT (32.1984237 30.2408858),Government and Public Services,Power Tower
power_towers.22305,POINT (32.198435 30.3985945),Government and Public Services,Power Tower
power_towers.22306,POINT (32.1984869 30.0705892),Government and Public Services,Power Tower
power_towers.22307,POINT (32.1985507 30.6263558),Government and Public Services,Power Tower
power_towers.22308,POINT (32.1985614 30.6178666),Government and Public Services,Power Tower
power_towers.22309,POINT (32.198686 30.3978833),Government and Public Services,Power Tower
power_towers.22310,POINT (32.1986955 30.6234709),Government and Public Services,Power Tower
power_towers.22311,POINT (32.1988244 30.5908935),Government and Public Services,Power Tower
power_towers.22312,POINT (32.198835 30.6268405),Government and Public Services,Power Tower
power_towers.22313,POINT (32.1988511 30.6205763),Government and Public Services,Power Tower
power_towers.22314,POINT (32.1988828 30.0681688),Government and Public Services,Power Tower
power_towers.22315,POINT (32.1988838 25.9801015),Government and Public Services,Power Tower
power_towers.22316,POINT (32.1989594 30.0702134),Government and Public Services,Power Tower
power_towers.22317,POINT (32.1989691 30.6242185),Government and Public Services,Power Tower
power_towers.22318,POINT (32.199012 30.6176912),Government and Public Services,Power Tower
power_towers.22319,POINT (32.1990361 30.0700697),Government and Public Services,Power Tower
power_towers.22320,POINT (32.1990445 30.3991511),Government and Public Services,Power Tower
power_towers.22321,POINT (32.1991254 30.0698818),Government and Public Services,Power Tower
power_towers.22322,POINT (32.1991247 30.621638),Government and Public Services,Power Tower
power_towers.22323,POINT (32.1991419 30.5949908),Government and Public Services,Power Tower
power_towers.22324,POINT (32.1991387 30.6147383),Government and Public Services,Power Tower
power_towers.22325,POINT (32.1992641 30.6190208),Government and Public Services,Power Tower
power_towers.22326,POINT (32.199288 30.2226641),Government and Public Services,Power Tower
power_towers.22327,POINT (32.1992972 30.6118317),Government and Public Services,Power Tower
power_towers.22328,POINT (32.1993339 30.7502285),Government and Public Services,Power Tower
power_towers.22329,POINT (32.1994251 30.6164909),Government and Public Services,Power Tower
power_towers.22330,POINT (32.1994399 30.608966),Government and Public Services,Power Tower
power_towers.22331,POINT (32.1995509 30.6139537),Government and Public Services,Power Tower
power_towers.22332,POINT (32.1995826 30.6061547),Government and Public Services,Power Tower
power_towers.22333,POINT (32.1995914 30.6294763),Government and Public Services,Power Tower
power_towers.22334,POINT (32.1995973 23.4250302),Government and Public Services,Power Tower
power_towers.22335,POINT (32.1996293 25.9786571),Government and Public Services,Power Tower
power_towers.22336,POINT (32.1997016 30.6114155),Government and Public Services,Power Tower
power_towers.22337,POINT (32.1997109 29.7847668),Government and Public Services,Power Tower
power_towers.22338,POINT (32.199733 30.5935361),Government and Public Services,Power Tower
power_towers.22339,POINT (32.1997412 30.6033434),Government and Public Services,Power Tower
power_towers.22340,POINT (32.1998757 30.6004886),Government and Public Services,Power Tower
power_towers.22341,POINT (32.199876 30.6088636),Government and Public Services,Power Tower
power_towers.22342,POINT (32.1999229 30.3970638),Government and Public Services,Power Tower
